"Date and Time Run 1","Time (s) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration (m/sÂ²) Run 1","Date and Time Run 2","Time (s) Run 2","Position (m) Run 2","Velocity (m/s) Run 2","Acceleration (m/sÂ²) Run 2","Date and Time Run 3","Time (s) Run 3","Position (m) Run 3","Velocity (m/s) Run 3","Acceleration (m/sÂ²) Run 3"
,,,,,,,,,,05/06/2022 02:36:59 pm,7.390,0.54,0.00,-0.77
,,,,,,,,,,05/06/2022 02:36:59 pm,7.400,0.54,-0.01,-1.10
,,,,,,,,,,05/06/2022 02:36:59 pm,7.410,0.54,-0.03,-0.99
,,,,,,,,,,05/06/2022 02:36:59 pm,7.420,0.54,-0.02,-1.71
,,,,,,,,,,05/06/2022 02:36:59 pm,7.430,0.54,-0.05,-2.50
,,,,,,,,,,05/06/2022 02:36:59 pm,7.440,0.54,-0.09,-2.51
,,,,,,,,,,05/06/2022 02:36:59 pm,7.450,0.54,-0.10,-1.64
,,,,,,,,,,05/06/2022 02:36:59 pm,7.460,0.54,-0.12,-1.47
,,,,,,,,,,05/06/2022 02:36:59 pm,7.470,0.54,-0.12,-1.94
,,,,,,,,,,05/06/2022 02:36:59 pm,7.480,0.54,-0.16,-1.80
,,,,,,,,,,05/06/2022 02:36:59 pm,7.490,0.54,-0.17,-1.26
,,,,,,,,,,05/06/2022 02:36:59 pm,7.500,0.53,-0.17,-0.75
,,,,,,,,,,05/06/2022 02:36:59 pm,7.510,0.53,-0.19,-0.85
,,,,,,,,,,05/06/2022 02:36:59 pm,7.520,0.53,-0.19,-0.96
,,,,,,,,,,05/06/2022 02:36:59 pm,7.530,0.53,-0.21,-0.95
,,,,,,,,,,05/06/2022 02:36:59 pm,7.540,0.53,-0.21,-1.01
,,,,,,,,,,05/06/2022 02:36:59 pm,7.550,0.52,-0.23,-0.99
,,,,,,,,,,05/06/2022 02:36:59 pm,7.560,0.52,-0.23,-0.82
,,,,,,,,,,05/06/2022 02:36:59 pm,7.570,0.52,-0.24,-0.45
,,,,,,,,,,05/06/2022 02:36:59 pm,7.580,0.52,-0.24,-0.29
,,,,,,,,,,05/06/2022 02:36:59 pm,7.590,0.51,-0.24,-0.59
,,,,,,,,,,05/06/2022 02:36:59 pm,7.600,0.51,-0.25,-0.92
,,,,,,,,,,05/06/2022 02:36:59 pm,7.610,0.51,-0.27,-0.58
,,,,,,,,,,05/06/2022 02:36:59 pm,7.620,0.51,-0.27,0.16
,,,,,,,,,,05/06/2022 02:36:59 pm,7.630,0.50,-0.26,0.42
,,,,,,,,,,05/06/2022 02:36:59 pm,7.640,0.50,-0.25,0.12
,,,,,,,,,,05/06/2022 02:36:59 pm,7.650,0.50,-0.26,-0.08
,,,,,,,,,,05/06/2022 02:36:59 pm,7.660,0.50,-0.26,0.16
,,,,,,,,,,05/06/2022 02:36:59 pm,7.670,0.49,-0.26,0.42
,,,,,,,,,,05/06/2022 02:36:59 pm,7.680,0.49,-0.25,0.47
,,,,,,,,,,05/06/2022 02:36:59 pm,7.690,0.49,-0.25,0.55
,,,,,,,,,,05/06/2022 02:36:59 pm,7.700,0.49,-0.24,0.75
,,,,,,,,,,05/06/2022 02:36:59 pm,7.710,0.48,-0.23,0.91
,,,,,,,,,,05/06/2022 02:36:59 pm,7.720,0.48,-0.22,0.91
,,,,,,,,,,05/06/2022 02:36:59 pm,7.730,0.48,-0.21,0.89
,,,,,,,,,,05/06/2022 02:36:59 pm,7.740,0.48,-0.21,1.03
,,,,,,,,,,05/06/2022 02:36:59 pm,7.750,0.47,-0.19,1.22
,,,,,,,,,,05/06/2022 02:36:59 pm,7.760,0.47,-0.18,1.38
,,,,,,,,,,05/06/2022 02:36:59 pm,7.770,0.47,-0.17,1.44
,,,,,,,,,,05/06/2022 02:36:59 pm,7.780,0.47,-0.15,1.44
,,,,,,,,,,05/06/2022 02:36:59 pm,7.790,0.47,-0.14,1.44
,,,,,,,,,,05/06/2022 02:36:59 pm,7.800,0.47,-0.12,1.43
,,,,,,,,,,05/06/2022 02:36:59 pm,7.810,0.47,-0.11,1.43
,,,,,,,,,,05/06/2022 02:36:59 pm,7.820,0.46,-0.09,1.46
,,,,,,,,,,05/06/2022 02:36:59 pm,7.830,0.46,-0.08,1.60
,,,,,,,,,,05/06/2022 02:36:59 pm,7.840,0.46,-0.06,1.80
,,,,,,,,,,05/06/2022 02:36:59 pm,7.850,0.46,-0.04,1.92
,,,,,,,,,,05/06/2022 02:36:59 pm,7.860,0.46,-0.02,1.84
,,,,,,,,,,05/06/2022 02:36:59 pm,7.870,0.46,0.00,1.64
,,,,,,,,,,05/06/2022 02:36:59 pm,7.880,0.46,0.01,1.52
,,,,,,,,,,05/06/2022 02:36:59 pm,7.890,0.46,0.02,1.56
,,,,,,,,,,05/06/2022 02:36:59 pm,7.900,0.46,0.04,1.67
,,,,,,,,,,05/06/2022 02:36:59 pm,7.910,0.46,0.06,1.72
,,,,,,,,,,05/06/2022 02:36:59 pm,7.920,0.46,0.08,1.72
,,,,,,,,,,05/06/2022 02:36:59 pm,7.930,0.46,0.09,1.73
,,,,,,,,,,05/06/2022 02:36:59 pm,7.940,0.47,0.11,1.69
,,,,,,,,,,05/06/2022 02:36:59 pm,7.950,0.47,0.13,1.55
,,,,,,,,,,05/06/2022 02:36:59 pm,7.960,0.47,0.14,1.35
,,,,,,,,,,05/06/2022 02:36:59 pm,7.970,0.47,0.15,1.23
,,,,,,,,,,05/06/2022 02:36:59 pm,7.980,0.47,0.16,1.28
,,,,,,,,,,05/06/2022 02:36:59 pm,7.990,0.47,0.18,1.35
,,,,,,,,,,05/06/2022 02:37:00 pm,8.000,0.47,0.19,1.27
,,,,,,,,,,05/06/2022 02:37:00 pm,8.010,0.48,0.21,1.07
,,,,,,,,,,05/06/2022 02:37:00 pm,8.020,0.48,0.21,0.91
,,,,,,,,,,05/06/2022 02:37:00 pm,8.030,0.48,0.22,0.85
,,,,,,,,,,05/06/2022 02:37:00 pm,8.040,0.48,0.23,0.91
,,,,,,,,,,05/06/2022 02:37:00 pm,8.050,0.49,0.24,0.93
,,,,,,,,,,05/06/2022 02:37:00 pm,8.060,0.49,0.25,0.76
,,,,,,,,,,05/06/2022 02:37:00 pm,8.070,0.49,0.26,0.44
,,,,,,,,,,05/06/2022 02:37:00 pm,8.080,0.49,0.26,0.32
,,,,,,,,,,05/06/2022 02:37:00 pm,8.090,0.50,0.26,0.45
,,,,,,,,,,05/06/2022 02:37:00 pm,8.100,0.50,0.27,0.36
,,,,,,,,,,05/06/2022 02:37:00 pm,8.110,0.50,0.27,-0.15
,,,,,,,,,,05/06/2022 02:37:00 pm,8.120,0.50,0.26,-0.51
,,,,,,,,,,05/06/2022 02:37:00 pm,8.130,0.51,0.25,-0.28
,,,,,,,,,,05/06/2022 02:37:00 pm,8.140,0.51,0.26,0.08
,,,,,,,,,,05/06/2022 02:37:00 pm,8.150,0.51,0.26,-0.07
,,,,,,,,,,05/06/2022 02:37:00 pm,8.160,0.51,0.26,-0.58
,,,,,,,,,,05/06/2022 02:37:00 pm,8.170,0.52,0.25,-0.87
,,,,,,,,,,05/06/2022 02:37:00 pm,8.180,0.52,0.24,-0.77
,,,,,,,,,,05/06/2022 02:37:00 pm,8.190,0.52,0.23,-0.70
,,,,,,,,,,05/06/2022 02:37:00 pm,8.200,0.52,0.23,-0.80
,,,,,,,,,,05/06/2022 02:37:00 pm,8.210,0.53,0.22,-0.90
,,,,,,,,,,05/06/2022 02:37:00 pm,8.220,0.53,0.21,-0.94
,,,,,,,,,,05/06/2022 02:37:00 pm,8.230,0.53,0.20,-1.03
,,,,,,,,,,05/06/2022 02:37:00 pm,8.240,0.53,0.19,-1.18
,,,,,,,,,,05/06/2022 02:37:00 pm,8.250,0.53,0.17,-1.27
,,,,,,,,,,05/06/2022 02:37:00 pm,8.260,0.54,0.16,-1.41
,,,,,,,,,,05/06/2022 02:37:00 pm,8.270,0.54,0.15,-1.57
,,,,,,,,,,05/06/2022 02:37:00 pm,8.280,0.54,0.13,-1.59
,,,,,,,,,,05/06/2022 02:37:00 pm,8.290,0.54,0.11,-1.45
,,,,,,,,,,05/06/2022 02:37:00 pm,8.300,0.54,0.10,-1.60
,,,,,,,,,,05/06/2022 02:37:00 pm,8.310,0.54,0.09,-2.09
,,,,,,,,,,05/06/2022 02:37:00 pm,8.320,0.54,0.06,-2.26
,,,,,,,,,,05/06/2022 02:37:00 pm,8.330,0.54,0.03,-1.88
,,,,,,,,,,05/06/2022 02:37:00 pm,8.340,0.54,0.02,-1.48
,,,,,,,,,,05/06/2022 02:37:00 pm,8.350,0.54,0.01,-0.92
,,,,,,,,,,05/06/2022 02:37:00 pm,8.360,0.54,-0.01,0.21
,,,,,,,,,,05/06/2022 02:37:00 pm,8.370,0.54,0.01,0.42
,,,,,,,,,,05/06/2022 02:37:00 pm,8.380,0.54,0.04,-1.94
,,,,,,,,,,05/06/2022 02:37:00 pm,8.390,0.54,-0.01,-4.64
,,,,,,,,,,05/06/2022 02:37:00 pm,8.400,0.54,-0.11,-4.36
,,,,,,,,,,05/06/2022 02:37:00 pm,8.410,0.54,-0.13,-1.35
,,,,,,,,,,05/06/2022 02:37:00 pm,8.420,0.54,-0.11,0.64
,,,,,,,,,,05/06/2022 02:37:00 pm,8.430,0.54,-0.09,-0.28
,,,,,,,,,,05/06/2022 02:37:00 pm,8.440,0.54,-0.11,-2.34
,,,,,,,,,,05/06/2022 02:37:00 pm,8.450,0.54,-0.15,-3.54
,,,,,,,,,,05/06/2022 02:37:00 pm,8.460,0.54,-0.19,-2.72
,,,,,,,,,,05/06/2022 02:37:00 pm,8.470,0.53,-0.21,-1.06
,,,,,,,,,,05/06/2022 02:37:00 pm,8.480,0.53,-0.20,-0.55
,,,,,,,,,,05/06/2022 02:37:00 pm,8.490,0.53,-0.20,-1.45
,,,,,,,,,,05/06/2022 02:37:00 pm,8.500,0.53,-0.24,-1.50
,,,,,,,,,,05/06/2022 02:37:00 pm,8.510,0.52,-0.26,-0.38
,,,,,,,,,,05/06/2022 02:37:00 pm,8.520,0.52,-0.23,0.44
,,,,,,,,,,05/06/2022 02:37:00 pm,8.530,0.52,-0.23,-0.23
,,,,,,,,,,05/06/2022 02:37:00 pm,8.540,0.52,-0.24,-1.09
,,,,,,,,,,05/06/2022 02:37:00 pm,8.550,0.52,-0.26,-0.53
,,,,,,,,,,05/06/2022 02:37:00 pm,8.560,0.51,-0.26,0.27
,,,,,,,,,,05/06/2022 02:37:00 pm,8.570,0.51,-0.24,0.18
,,,,,,,,,,05/06/2022 02:37:00 pm,8.580,0.51,-0.25,-0.85
,,,,,,,,,,05/06/2022 02:37:00 pm,8.590,0.51,-0.27,-1.10
,,,,,,,,,,05/06/2022 02:37:00 pm,8.600,0.50,-0.29,-0.11
,,,,,,,,,,05/06/2022 02:37:00 pm,8.610,0.50,-0.27,0.79
,,,,,,,,,,05/06/2022 02:37:00 pm,8.620,0.50,-0.26,0.69
,,,,,,,,,,05/06/2022 02:37:00 pm,8.630,0.49,-0.25,0.14
,,,,,,,,,,05/06/2022 02:37:00 pm,8.640,0.49,-0.26,0.10
,,,,,,,,,,05/06/2022 02:37:00 pm,8.650,0.49,-0.26,0.43
,,,,,,,,,,05/06/2022 02:37:00 pm,8.660,0.49,-0.25,0.79
,,,,,,,,,,05/06/2022 02:37:00 pm,8.670,0.48,-0.24,1.01
,,,,,,,,,,05/06/2022 02:37:00 pm,8.680,0.48,-0.23,1.02
,,,,,,,,,,05/06/2022 02:37:00 pm,8.690,0.48,-0.22,0.91
,,,,,,,,,,05/06/2022 02:37:00 pm,8.700,0.48,-0.21,0.88
,,,,,,,,,,05/06/2022 02:37:00 pm,8.710,0.48,-0.20,1.11
,,,,,,,,,,05/06/2022 02:37:00 pm,8.720,0.47,-0.19,1.43
,,,,,,,,,,05/06/2022 02:37:00 pm,8.730,0.47,-0.17,1.50
,,,,,,,,,,05/06/2022 02:37:00 pm,8.740,0.47,-0.16,1.39
,,,,,,,,,,05/06/2022 02:37:00 pm,8.750,0.47,-0.15,1.37
,,,,,,,,,,05/06/2022 02:37:00 pm,8.760,0.47,-0.13,1.51
,,,,,,,,,,05/06/2022 02:37:00 pm,8.770,0.47,-0.11,1.67
,,,,,,,,,,05/06/2022 02:37:00 pm,8.780,0.46,-0.10,1.73
,,,,,,,,,,05/06/2022 02:37:00 pm,8.790,0.46,-0.08,1.69
,,,,,,,,,,05/06/2022 02:37:00 pm,8.800,0.46,-0.06,1.58
,,,,,,,,,,05/06/2022 02:37:00 pm,8.810,0.46,-0.05,1.52
,,,,,,,,,,05/06/2022 02:37:00 pm,8.820,0.46,-0.03,1.60
,,,,,,,,,,05/06/2022 02:37:00 pm,8.830,0.46,-0.02,1.80
,,,,,,,,,,05/06/2022 02:37:00 pm,8.840,0.46,0.00,1.92
,,,,,,,,,,05/06/2022 02:37:00 pm,8.850,0.46,0.02,1.84
,,,,,,,,,,05/06/2022 02:37:00 pm,8.860,0.46,0.04,1.64
,,,,,,,,,,05/06/2022 02:37:00 pm,8.870,0.46,0.06,1.52
,,,,,,,,,,05/06/2022 02:37:00 pm,8.880,0.46,0.07,1.57
,,,,,,,,,,05/06/2022 02:37:00 pm,8.890,0.46,0.09,1.63
,,,,,,,,,,05/06/2022 02:37:00 pm,8.900,0.47,0.10,1.58
,,,,,,,,,,05/06/2022 02:37:00 pm,8.910,0.47,0.12,1.53
,,,,,,,,,,05/06/2022 02:37:00 pm,8.920,0.47,0.13,1.53
,,,,,,,,,,05/06/2022 02:37:00 pm,8.930,0.47,0.15,1.50
,,,,,,,,,,05/06/2022 02:37:00 pm,8.940,0.47,0.16,1.35
,,,,,,,,,,05/06/2022 02:37:00 pm,8.950,0.47,0.18,1.24
,,,,,,,,,,05/06/2022 02:37:00 pm,8.960,0.47,0.19,1.25
,,,,,,,,,,05/06/2022 02:37:00 pm,8.970,0.48,0.20,1.18
,,,,,,,,,,05/06/2022 02:37:00 pm,8.980,0.48,0.21,0.93
,,,,,,,,,,05/06/2022 02:37:00 pm,8.990,0.48,0.22,0.71
,,,,,,,,,,05/06/2022 02:37:01 pm,9.000,0.48,0.23,0.75
,,,,,,,,,,05/06/2022 02:37:01 pm,9.010,0.48,0.23,0.87
,,,,,,,,,,05/06/2022 02:37:01 pm,9.020,0.49,0.25,0.80
,,,,,,,,,,05/06/2022 02:37:01 pm,9.030,0.49,0.25,0.56
,,,,,,,,,,05/06/2022 02:37:01 pm,9.040,0.49,0.25,0.31
,,,,,,,,,,05/06/2022 02:37:01 pm,9.050,0.49,0.26,0.15
,,,,,,,,,,05/06/2022 02:37:01 pm,9.060,0.50,0.26,0.08
,,,,,,,,,,05/06/2022 02:37:01 pm,9.070,0.50,0.26,0.18
,,,,,,,,,,05/06/2022 02:37:01 pm,9.080,0.50,0.26,0.27
,,,,,,,,,,05/06/2022 02:37:01 pm,9.090,0.51,0.27,0.04
,,,,,,,,,,05/06/2022 02:37:01 pm,9.100,0.51,0.26,-0.27
,,,,,,,,,,05/06/2022 02:37:01 pm,9.110,0.51,0.25,-0.41
,,,,,,,,,,05/06/2022 02:37:01 pm,9.120,0.51,0.26,-0.58
,,,,,,,,,,05/06/2022 02:37:01 pm,9.130,0.52,0.25,-0.20
,,,,,,,,,,05/06/2022 02:37:01 pm,9.140,0.52,0.23,0.31
,,,,,,,,,,05/06/2022 02:37:01 pm,9.150,0.52,0.26,0.02
,,,,,,,,,,05/06/2022 02:37:01 pm,9.160,0.52,0.26,-1.71
,,,,,,,,,,05/06/2022 02:37:01 pm,9.170,0.53,0.23,-3.34
,,,,,,,,,,05/06/2022 02:37:01 pm,9.180,0.53,0.17,-2.52
,,,,,,,,,,05/06/2022 02:37:01 pm,9.190,0.53,0.15,-0.85
,,,,,,,,,,05/06/2022 02:37:01 pm,9.200,0.53,0.18,-0.12
,,,,,,,,,,05/06/2022 02:37:01 pm,9.210,0.53,0.17,-0.55
,,,,,,,,,,05/06/2022 02:37:01 pm,9.220,0.53,0.15,-1.00
,,,,,,,,,,05/06/2022 02:37:01 pm,9.230,0.54,0.15,-1.25
,,,,,,,,,,05/06/2022 02:37:01 pm,9.240,0.54,0.14,-1.89
,,,,,,,,,,05/06/2022 02:37:01 pm,9.250,0.54,0.11,-2.13
,,,,,,,,,,05/06/2022 02:37:01 pm,9.260,0.54,0.08,-1.29
,,,,,,,,,,05/06/2022 02:37:01 pm,9.270,0.54,0.08,-0.49
,,,,,,,,,,05/06/2022 02:37:01 pm,9.280,0.54,0.09,-0.93
,,,,,,,,,,05/06/2022 02:37:01 pm,9.290,0.54,0.07,-2.14
,,,,,,,,,,05/06/2022 02:37:01 pm,9.300,0.54,0.03,-2.31
,,,,,,,,,,05/06/2022 02:37:01 pm,9.310,0.54,0.00,-1.46
,,,,,,,,,,05/06/2022 02:37:01 pm,9.320,0.54,0.01,-1.45
,,,,,,,,,,05/06/2022 02:37:01 pm,9.330,0.54,0.00,-2.66
,,,,,,,,,,05/06/2022 02:37:01 pm,9.340,0.54,-0.05,-3.35
,,,,,,,,,,05/06/2022 02:37:01 pm,9.350,0.54,-0.09,-2.12
,,,,,,,,,,05/06/2022 02:37:01 pm,9.360,0.54,-0.10,-0.66
,,,,,,,,,,05/06/2022 02:37:01 pm,9.370,0.54,-0.08,-0.29
,,,,,,,,,,05/06/2022 02:37:01 pm,9.380,0.54,-0.10,-0.98
,,,,,,,,,,05/06/2022 02:37:01 pm,9.390,0.54,-0.11,-1.16
,,,,,,,,,,05/06/2022 02:37:01 pm,9.400,0.54,-0.13,-1.06
,,,,,,,,,,05/06/2022 02:37:01 pm,9.410,0.54,-0.12,-0.98
,,,,,,,,,,05/06/2022 02:37:01 pm,9.420,0.53,-0.15,-1.01
,,,,,,,,,,05/06/2022 02:37:01 pm,9.430,0.53,-0.15,-1.97
,,,,,,,,,,05/06/2022 02:37:01 pm,9.440,0.53,-0.16,-2.63
,,,,,,,,,,05/06/2022 02:37:01 pm,9.450,0.53,-0.22,-2.82
,,,,,,,,,,05/06/2022 02:37:01 pm,9.460,0.53,-0.23,-1.62
,,,,,,,,,,05/06/2022 02:37:01 pm,9.470,0.52,-0.25,0.04
,,,,,,,,,,05/06/2022 02:37:01 pm,9.480,0.52,-0.23,0.93
,,,,,,,,,,05/06/2022 02:37:01 pm,9.490,0.52,-0.22,0.70
,,,,,,,,,,05/06/2022 02:37:01 pm,9.500,0.52,-0.21,-1.25
,,,,,,,,,,05/06/2022 02:37:01 pm,9.510,0.52,-0.23,-2.15
,,,,,,,,,,05/06/2022 02:37:01 pm,9.520,0.51,-0.29,-0.49
,,,,,,,,,,05/06/2022 02:37:01 pm,9.530,0.51,-0.26,1.21
,,,,,,,,,,05/06/2022 02:37:01 pm,9.540,0.51,-0.21,0.24
,,,,,,,,,,05/06/2022 02:37:01 pm,9.550,0.51,-0.24,-2.05
,,,,,,,,,,05/06/2022 02:37:01 pm,9.560,0.50,-0.30,-1.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.570,0.50,-0.30,0.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.580,0.50,-0.25,1.62
,,,,,,,,,,05/06/2022 02:37:01 pm,9.590,0.49,-0.25,1.03
,,,,,,,,,,05/06/2022 02:37:01 pm,9.600,0.49,-0.25,0.46
,,,,,,,,,,05/06/2022 02:37:01 pm,9.610,0.49,-0.24,0.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.620,0.49,-0.23,0.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.630,0.48,-0.23,0.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.640,0.48,-0.23,0.78
,,,,,,,,,,05/06/2022 02:37:01 pm,9.650,0.48,-0.21,1.04
,,,,,,,,,,05/06/2022 02:37:01 pm,9.660,0.48,-0.20,1.15
,,,,,,,,,,05/06/2022 02:37:01 pm,9.670,0.48,-0.19,1.14
,,,,,,,,,,05/06/2022 02:37:01 pm,9.680,0.47,-0.18,1.18
,,,,,,,,,,05/06/2022 02:37:01 pm,9.690,0.47,-0.17,1.28
,,,,,,,,,,05/06/2022 02:37:01 pm,9.700,0.47,-0.15,1.38
,,,,,,,,,,05/06/2022 02:37:01 pm,9.710,0.47,-0.14,1.44
,,,,,,,,,,05/06/2022 02:37:01 pm,9.720,0.47,-0.13,1.43
,,,,,,,,,,05/06/2022 02:37:01 pm,9.730,0.47,-0.11,1.47
,,,,,,,,,,05/06/2022 02:37:01 pm,9.740,0.47,-0.10,1.57
,,,,,,,,,,05/06/2022 02:37:01 pm,9.750,0.47,-0.08,1.63
,,,,,,,,,,05/06/2022 02:37:01 pm,9.760,0.46,-0.06,1.58
,,,,,,,,,,05/06/2022 02:37:01 pm,9.770,0.46,-0.05,1.52
,,,,,,,,,,05/06/2022 02:37:01 pm,9.780,0.46,-0.03,1.61
,,,,,,,,,,05/06/2022 02:37:01 pm,9.790,0.46,-0.02,1.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.800,0.46,0.00,1.79
,,,,,,,,,,05/06/2022 02:37:01 pm,9.810,0.46,0.02,1.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.820,0.46,0.04,1.52
,,,,,,,,,,05/06/2022 02:37:01 pm,9.830,0.46,0.05,1.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.840,0.46,0.07,1.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.850,0.47,0.09,1.79
,,,,,,,,,,05/06/2022 02:37:01 pm,9.860,0.47,0.10,1.60
,,,,,,,,,,05/06/2022 02:37:01 pm,9.870,0.47,0.12,1.39
,,,,,,,,,,05/06/2022 02:37:01 pm,9.880,0.47,0.13,1.33
,,,,,,,,,,05/06/2022 02:37:01 pm,9.890,0.47,0.14,1.38
,,,,,,,,,,05/06/2022 02:37:01 pm,9.900,0.47,0.16,1.40
,,,,,,,,,,05/06/2022 02:37:01 pm,9.910,0.47,0.17,1.30
,,,,,,,,,,05/06/2022 02:37:01 pm,9.920,0.47,0.18,1.21
,,,,,,,,,,05/06/2022 02:37:01 pm,9.930,0.48,0.20,1.11
,,,,,,,,,,05/06/2022 02:37:01 pm,9.940,0.48,0.21,1.02
,,,,,,,,,,05/06/2022 02:37:01 pm,9.950,0.48,0.22,0.87
,,,,,,,,,,05/06/2022 02:37:01 pm,9.960,0.48,0.23,0.77
,,,,,,,,,,05/06/2022 02:37:01 pm,9.970,0.49,0.23,0.73
,,,,,,,,,,05/06/2022 02:37:01 pm,9.980,0.49,0.24,0.64
,,,,,,,,,,05/06/2022 02:37:01 pm,9.990,0.49,0.25,0.51
,,,,,,,,,,05/06/2022 02:37:02 pm,10.000,0.49,0.25,0.27
,,,,,,,,,,05/06/2022 02:37:02 pm,10.010,0.50,0.25,0.01
,,,,,,,,,,05/06/2022 02:37:02 pm,10.020,0.50,0.25,-0.10
,,,,,,,,,,05/06/2022 02:37:02 pm,10.030,0.50,0.25,0.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.040,0.50,0.25,0.56
,,,,,,,,,,05/06/2022 02:37:02 pm,10.050,0.51,0.27,-0.06
,,,,,,,,,,05/06/2022 02:37:02 pm,10.060,0.51,0.26,-0.41
,,,,,,,,,,05/06/2022 02:37:02 pm,10.070,0.51,0.23,0.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.080,0.51,0.26,0.52
,,,,,,,,,,05/06/2022 02:37:02 pm,10.090,0.51,0.28,-0.66
,,,,,,,,,,05/06/2022 02:37:02 pm,10.100,0.52,0.25,-2.29
,,,,,,,,,,05/06/2022 02:37:02 pm,10.110,0.52,0.21,-1.74
,,,,,,,,,,05/06/2022 02:37:02 pm,10.120,0.52,0.19,-0.50
,,,,,,,,,,05/06/2022 02:37:02 pm,10.130,0.53,0.22,-0.25
,,,,,,,,,,05/06/2022 02:37:02 pm,10.140,0.53,0.20,-0.82
,,,,,,,,,,05/06/2022 02:37:02 pm,10.150,0.53,0.19,-1.12
,,,,,,,,,,05/06/2022 02:37:02 pm,10.160,0.53,0.18,-0.92
,,,,,,,,,,05/06/2022 02:37:02 pm,10.170,0.53,0.17,-1.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.180,0.53,0.16,-1.32
,,,,,,,,,,05/06/2022 02:37:02 pm,10.190,0.54,0.14,-1.39
,,,,,,,,,,05/06/2022 02:37:02 pm,10.200,0.54,0.14,-1.60
,,,,,,,,,,05/06/2022 02:37:02 pm,10.210,0.54,0.11,-2.17
,,,,,,,,,,05/06/2022 02:37:02 pm,10.220,0.54,0.09,-2.23
,,,,,,,,,,05/06/2022 02:37:02 pm,10.230,0.54,0.06,-0.77
,,,,,,,,,,05/06/2022 02:37:02 pm,10.240,0.54,0.06,0.83
,,,,,,,,,,05/06/2022 02:37:02 pm,10.250,0.54,0.10,0.45
,,,,,,,,,,05/06/2022 02:37:02 pm,10.260,0.54,0.10,-2.51
,,,,,,,,,,05/06/2022 02:37:02 pm,10.270,0.54,0.04,-5.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.280,0.54,-0.04,-4.93
,,,,,,,,,,05/06/2022 02:37:02 pm,10.290,0.54,-0.08,-2.39
,,,,,,,,,,05/06/2022 02:37:02 pm,10.300,0.54,-0.07,0.01
,,,,,,,,,,05/06/2022 02:37:02 pm,10.310,0.54,-0.06,0.44
,,,,,,,,,,05/06/2022 02:37:02 pm,10.320,0.54,-0.05,-0.55
,,,,,,,,,,05/06/2022 02:37:02 pm,10.330,0.54,-0.07,-1.70
,,,,,,,,,,05/06/2022 02:37:02 pm,10.340,0.54,-0.10,-2.23
,,,,,,,,,,05/06/2022 02:37:02 pm,10.350,0.54,-0.12,-2.06
,,,,,,,,,,05/06/2022 02:37:02 pm,10.360,0.54,-0.14,-1.73
,,,,,,,,,,05/06/2022 02:37:02 pm,10.370,0.53,-0.16,-1.34
,,,,,,,,,,05/06/2022 02:37:02 pm,10.380,0.53,-0.17,-0.97
,,,,,,,,,,05/06/2022 02:37:02 pm,10.390,0.53,-0.17,-0.82
,,,,,,,,,,05/06/2022 02:37:02 pm,10.400,0.53,-0.18,-1.12
,,,,,,,,,,05/06/2022 02:37:02 pm,10.410,0.53,-0.20,-1.36
,,,,,,,,,,05/06/2022 02:37:02 pm,10.420,0.53,-0.21,-1.26
,,,,,,,,,,05/06/2022 02:37:02 pm,10.430,0.52,-0.22,-0.84
,,,,,,,,,,05/06/2022 02:37:02 pm,10.440,0.52,-0.23,-0.84
,,,,,,,,,,05/06/2022 02:37:02 pm,10.450,0.52,-0.23,
,,,,,,,,,,05/06/2022 02:37:02 pm,10.460,0.52,-0.25,
,,,,,,,,,,05/06/2022 02:37:02 pm,10.470,0.51,,
